MES;DIA;PROVINCIA;CANTÓN;HORA;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
FEBRERO;JUEVES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;13:00 A 13:59;URBANA;0;3;3;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;JUEVES;LOJA;LOJA;13:00 A 13:59;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;PICHINCHA;QUITO;13:00 A 13:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;JUEVES;PICHINCHA;QUITO;14:00 A 14:59;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;JUEVES;GUAYAS;GUAYAQUIL;15:00 A 15:59;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
FEBRERO;JUEVES;AZUAY;CUENCA;15:00 A 15:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;GUAYAS;DAULE;15:00 A 15:59;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;JUEVES;PICHINCHA;QUITO;15:00 A 15:59;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;JUEVES;GUAYAS;GUAYAQUIL;15:00 A 15:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;GUAYAS;GUAYAQUIL;16:00 A 16:59;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;SANTA ELENA;SANTA ELENA;18:00 A 18:59;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;JUEVES;GUAYAS;LOMAS DE SARGENTILLO;20:00 A 20:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;GUAYAS;GUAYAQUIL;20:00 A 20:59;URBANA;0;0;0;ESTRELLAMIENTOS;MAL ESTADO DE LA VÍA
FEBRERO;JUEVES;GUAYAS;GUAYAQUIL;20:00 A 20:59;URBANA;0;2;2;CHOQUES;FACTORES CLIMÁTICOS
FEBRERO;JUEVES;GUAYAS;BALZAR;20:00 A 20:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;JUEVES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;21:00 A 21:59;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;JUEVES;GUAYAS;DAULE;21:00 A 21:59;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;JUEVES;EL ORO;MACHALA;22:00 A 22:59;URBANA;0;6;6;ROZAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;JUEVES;EL ORO;EL GUABO;22:00 A 22:59;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;JUEVES;AZUAY;CUENCA;22:00 A 22:59;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;JUEVES;EL ORO;MACHALA;22:00 A 22:59;URBANA;0;3;3;CHOQUES;EXCESO VELOCIDAD
FEBRERO;JUEVES;GUAYAS;GUAYAQUIL;23:00 A 23:59;URBANA;0;0;0;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS
FEBRERO;VIERNES;PICHINCHA;QUITO;00:00 A 00:59;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;02:00 A 02:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;GUAYAS;MILAGRO;04:00 A 04:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;LOJA;LOJA;04:00 A 04:59;URBANA;0;0;0;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
FEBRERO;VIERNES;GUAYAS;NARANJAL;05:00 A 05:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;06:00 A 06:59;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;LOS RÍOS;BABAHOYO;06:00 A 06:59;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;LOS RÍOS;BUENA FE;07:00 A 07:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;ESMERALDAS;ESMERALDAS;07:00 A 07:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;PICHINCHA;QUITO;07:00 A 07:59;URBANA;1;1;2;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;VIERNES;TUNGURAHUA;AMBATO;07:00 A 07:59;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;07:00 A 07:59;URBANA;0;1;1;ATROPELLOS;OTRAS CAUSAS
FEBRERO;VIERNES;PICHINCHA;QUITO;08:00 A 08:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;IMBABURA;OTAVALO;08:00 A 08:59;URBANA;1;1;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;GUAYAS;DURAN;08:00 A 08:59;URBANA;0;1;1;OTROS;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;VIERNES;PICHINCHA;QUITO;10:00 A 10:59;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;GUAYAS;COLIMES;10:00 A 10:59;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;AZUAY;CUENCA;11:00 A 11:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;PICHINCHA;QUITO;11:00 A 11:59;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;PICHINCHA;PEDRO MONCAYO;11:00 A 11:59;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;EL ORO;MACHALA;11:00 A 11:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;PICHINCHA;QUITO;11:00 A 11:59;URBANA;0;9;9;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;AZUAY;NABON;12:00 A 12:59;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;MANABÍ;TOSAGUA;12:00 A 12:59;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;GUAYAS;MILAGRO;12:00 A 12:59;URBANA;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;SANTA ELENA;SALINAS;14:00 A 14:59;URBANA;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;CHIMBORAZO;COLTA;15:00 A 15:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;LOS RÍOS;VENTANAS;15:00 A 15:59;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;MANABÍ;MANTA;16:00 A 16:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;SANTA ELENA;LA LIBERTAD;16:00 A 16:59;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;PICHINCHA;QUITO;16:00 A 16:59;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;VIERNES;NAPO;QUIJOS;17:00 A 17:59;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;NAPO;QUIJOS;18:00 A 18:59;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;PICHINCHA;QUITO;18:00 A 18:59;URBANA;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;VIERNES;LOS RÍOS;VALENCIA;18:00 A 18:59;URBANA;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;19:00 A 19:59;URBANA;0;1;1;ESTRELLAMIENTOS;DAÑOS MECÁNICOS
FEBRERO;VIERNES;MANABÍ;MONTECRISTI;19:00 A 19:59;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;PICHINCHA;QUITO;19:00 A 19:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;TUNGURAHUA;AMBATO;19:00 A 19:59;RURAL;1;0;1;ROZAMIENTOS;EXCESO VELOCIDAD
FEBRERO;VIERNES;AZUAY;CUENCA;19:00 A 19:59;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;MANABÍ;ROCAFUERTE;19:00 A 19:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;19:00 A 19:59;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;GUAYAS;GENERAL ANTONIO ELIZALDE;19:00 A 19:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;VIERNES;PICHINCHA;QUITO;19:00 A 19:59;URBANA;0;3;3;ATROPELLOS;EMBRIAGUEZ O DROGA
FEBRERO;VIERNES;PICHINCHA;QUITO;20:00 A 20:59;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;20:00 A 20:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;PICHINCHA;QUITO;20:00 A 20:59;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;VIERNES;PICHINCHA;QUITO;21:00 A 21:59;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;VIERNES;PICHINCHA;QUITO;21:00 A 21:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;21:00 A 21:59;URBANA;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;21:00 A 21:59;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;VIERNES;GUAYAS;MILAGRO;22:00 A 22:59;RURAL;0;4;4;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;22:00 A 22:59;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;23:00 A 23:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;VIERNES;GUAYAS;GUAYAQUIL;23:00 A 23:59;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;00:00 A 00:59;URBANA;0;2;2;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;MANABÍ;PORTOVIEJO;00:00 A 00:59;URBANA;0;0;0;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;AZUAY;CUENCA;00:00 A 00:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;SANTA ELENA;LA LIBERTAD;01:00 A 01:59;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;MANABÍ;MANTA;01:00 A 01:59;URBANA;0;0;0;VOLCAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;SÁBADO;PICHINCHA;QUITO;02:00 A 02:59;URBANA;0;2;2;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;SÁBADO;AZUAY;CUENCA;02:00 A 02:59;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;GUAYAS;NARANJAL;03:00 A 03:59;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;COTOPAXI;LA MANA;03:00 A 03:59;URBANA;1;1;2;ATROPELLOS;MAL ESTADO DE LA VÍA
FEBRERO;SÁBADO;GUAYAS;SAN JACINTO DE YAGUACHI;03:00 A 03:59;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;MANABÍ;JARAMIJO;03:00 A 03:59;RURAL;2;0;2;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS
FEBRERO;SÁBADO;IMBABURA;OTAVALO;04:00 A 04:59;URBANA;1;0;1;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;GUAYAS;DAULE;05:00 A 05:59;URBANA;2;0;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;PICHINCHA;QUITO;05:00 A 05:59;RURAL;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;06:00 A 06:59;URBANA;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;BOLÍVAR;GUARANDA;06:00 A 06:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;AZUAY;OÑA;07:00 A 07:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;PICHINCHA;QUITO;08:00 A 08:59;URBANA;1;0;1;OTROS;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;AZUAY;CUENCA;09:00 A 09:59;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;TUNGURAHUA;PATATE;09:00 A 09:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;AZUAY;CUENCA;09:00 A 09:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;10:00 A 10:59;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
FEBRERO;SÁBADO;MANABÍ;MANTA;10:00 A 10:59;URBANA;0;4;4;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;MANABÍ;MANTA;11:00 A 11:59;URBANA;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;11:00 A 11:59;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;12:00 A 12:59;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
FEBRERO;SÁBADO;TUNGURAHUA;SANTIAGO DE PILLARO;12:00 A 12:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;12:00 A 12:59;RURAL;3;0;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;GUAYAS;DURAN;14:00 A 14:59;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
FEBRERO;SÁBADO;BOLÍVAR;GUARANDA;15:00 A 15:59;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;PICHINCHA;QUITO;16:00 A 16:59;URBANA;0;0;0;OTROS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;TUNGURAHUA;AMBATO;16:00 A 16:59;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;16:00 A 16:59;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
FEBRERO;SÁBADO;GUAYAS;NARANJAL;16:00 A 16:59;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;MANABÍ;JARAMIJO;16:00 A 16:59;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;PICHINCHA;MEJIA;17:00 A 17:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;LOJA;LOJA;17:00 A 17:59;URBANA;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;CHIMBORAZO;PALLATANGA;18:00 A 18:59;RURAL;1;1;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;CAÑAR;AZOGUES;18:00 A 18:59;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;PICHINCHA;QUITO;18:00 A 18:59;URBANA;0;1;1;CHOQUES;OTRAS CAUSAS
FEBRERO;SÁBADO;MANABÍ;PORTOVIEJO;18:00 A 18:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;GUAYAS;PLAYAS;18:00 A 18:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;MANABÍ;SANTA ANA;18:00 A 18:59;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;19:00 A 19:59;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
FEBRERO;SÁBADO;PICHINCHA;RUMIÑAHUI;19:00 A 19:59;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;19:00 A 19:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;19:00 A 19:59;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;SÁBADO;PICHINCHA;QUITO;19:00 A 19:59;URBANA;0;1;1;OTROS;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;GUAYAS;DAULE;20:00 A 20:59;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;21:00 A 21:59;URBANA;0;2;2;ATROPELLOS;EMBRIAGUEZ O DROGA
FEBRERO;SÁBADO;LOS RÍOS;VENTANAS;21:00 A 21:59;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;GUAYAS;SAMBORONDON;21:00 A 21:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;PICHINCHA;QUITO;21:00 A 21:59;URBANA;1;0;1;CHOQUES;EXCESO VELOCIDAD
FEBRERO;SÁBADO;GUAYAS;SAN JACINTO DE YAGUACHI;22:00 A 22:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;PICHINCHA;QUITO;22:00 A 22:59;URBANA;1;0;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;SÁBADO;GUAYAS;NARANJITO;22:00 A 22:59;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;SÁBADO;GUAYAS;NARANJAL;22:00 A 22:59;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;GUAYAS;NARANJITO;22:00 A 22:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
FEBRERO;SÁBADO;GUAYAS;GUAYAQUIL;23:00 A 23:59;URBANA;0;1;1;PÉRDIDA DE PISTA;OTRAS CAUSAS
FEBRERO;SÁBADO;PICHINCHA;QUITO;23:00 A 23:59;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;MANABÍ;ROCAFUERTE;23:00 A 23:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;SÁBADO;GUAYAS;SAMBORONDON;23:00 A 23:59;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;PICHINCHA;QUITO;00:00 A 00:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;PICHINCHA;QUITO;00:00 A 00:59;URBANA;0;1;1;VOLCAMIENTOS;EXCESO VELOCIDAD
FEBRERO;DOMINGO;ORELLANA;ORELLANA;00:00 A 00:59;RURAL;1;0;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;DOMINGO;EL ORO;MACHALA;00:00 A 00:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;TUNGURAHUA;AMBATO;00:00 A 00:59;RURAL;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
FEBRERO;DOMINGO;LOS RÍOS;QUEVEDO;01:00 A 01:59;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;GUAYAS;GUAYAQUIL;01:00 A 01:59;URBANA;0;2;2;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;PICHINCHA;QUITO;01:00 A 01:59;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;MANABÍ;MONTECRISTI;01:00 A 01:59;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;PICHINCHA;QUITO;01:00 A 01:59;RURAL;1;0;1;CHOQUES;EMBRIAGUEZ O DROGA
FEBRERO;DOMINGO;MANABÍ;MANTA;02:00 A 02:59;URBANA;0;3;3;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;DOMINGO;LOS RÍOS;VENTANAS;03:00 A 03:59;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;IMBABURA;OTAVALO;03:00 A 03:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;GUAYAS;GUAYAQUIL;03:00 A 03:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;GUAYAS;GUAYAQUIL;03:00 A 03:59;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
FEBRERO;DOMINGO;PICHINCHA;MEJIA;03:00 A 03:59;URBANA;1;0;1;CHOQUES;EXCESO VELOCIDAD
FEBRERO;DOMINGO;GUAYAS;GUAYAQUIL;04:00 A 04:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
FEBRERO;DOMINGO;MANABÍ;MANTA;04:00 A 04:59;URBANA;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;DOMINGO;MANABÍ;PORTOVIEJO;04:00 A 04:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;GUAYAS;GUAYAQUIL;04:00 A 04:59;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;DOMINGO;GUAYAS;SAN JACINTO DE YAGUACHI;04:00 A 04:59;RURAL;0;6;6;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;GUAYAS;GUAYAQUIL;05:00 A 05:59;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
FEBRERO;DOMINGO;SANTA ELENA;SANTA ELENA;06:00 A 06:59;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;PICHINCHA;QUITO;06:00 A 06:59;RURAL;1;1;2;ESTRELLAMIENTOS;MAL ESTADO DE LA VÍA
FEBRERO;DOMINGO;GUAYAS;MILAGRO;06:00 A 06:59;RURAL;0;5;5;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
FEBRERO;DOMINGO;CHIMBORAZO;RIOBAMBA;06:00 A 06:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
